title,amount,payment_date,customer_id
GREASE YOUTH,6.99,2005-06-16 15:29:47,523
GREASE YOUTH,6.99,2005-06-16 15:29:47,523
GREASE YOUTH,2.99,2005-06-16 15:30:01,390
GREASE YOUTH,2.99,2005-06-16 15:30:01,390
GREASE YOUTH,.99,2005-06-16 15:32:12,344
GREASE YOUTH,2.99,2005-06-16 15:30:01,390
GREATEST NORTH,.99,2005-06-16 16:29:00,324
GREATEST NORTH,.99,2005-06-16 16:09:38,450
GREATEST NORTH,.99,2005-06-16 16:09:38,450
GREATEST NORTH,.99,2005-06-16 16:09:38,450
GREATEST NORTH,.99,2005-06-16 16:29:00,324
GREATEST NORTH,.99,2005-06-16 16:29:00,324
GREATEST NORTH,2.99,2005-06-16 16:37:48,576
GREATEST NORTH,7.99,2005-06-16 16:31:37,176
GREATEST NORTH,7.99,2005-06-16 16:31:37,176
GREATEST NORTH,7.99,2005-06-16 16:31:37,176
GREATEST NORTH,.99,2005-06-16 16:09:38,450
GREATEST NORTH,2.99,2005-06-16 16:37:48,576
GREATEST NORTH,7.99,2005-06-16 16:31:37,176
GREATEST NORTH,.99,2005-06-16 16:07:27,177
GREATEST NORTH,2.99,2005-06-16 16:37:48,576
GREATEST NORTH,.99,2005-06-16 16:07:27,177
GREATEST NORTH,.99,2005-06-16 16:07:27,177
GREATEST NORTH,.99,2005-06-16 15:51:52,4
GREATEST NORTH,.99,2005-06-16 15:51:52,4
GREATEST NORTH,.99,2005-06-16 15:51:52,4
GREATEST NORTH,2.99,2005-06-16 15:52:32,139
GREATEST NORTH,2.99,2005-06-16 15:52:32,139
GREATEST NORTH,2.99,2005-06-16 15:52:32,139
GREATEST NORTH,2.99,2005-06-16 15:52:32,139
GREATEST NORTH,8.99,2005-06-16 15:59:44,467
GREATEST NORTH,8.99,2005-06-16 15:59:44,467
GREATEST NORTH,8.99,2005-06-16 15:59:44,467
GREATEST NORTH,2.99,2005-06-16 15:52:32,139
GREATEST NORTH,.99,2005-06-16 16:07:27,177
GREEDY ROOTS,3.99,2005-06-16 16:41:16,178
GREEDY ROOTS,2.99,2005-06-16 16:41:19,385
GREEDY ROOTS,2.99,2005-06-16 16:41:19,385
GREEDY ROOTS,3.99,2005-06-16 16:41:16,178
GREEDY ROOTS,2.99,2005-06-16 16:41:19,385
GREEDY ROOTS,3.99,2005-06-16 16:41:16,178
GREEDY ROOTS,2.99,2005-06-16 16:41:19,385
GREEDY ROOTS,4.99,2005-06-16 16:39:58,230
GREEDY ROOTS,2.99,2005-06-16 16:38:10,258
GREEDY ROOTS,2.99,2005-06-16 16:38:10,258
GREEDY ROOTS,4.99,2005-06-16 16:39:58,230
GREEDY ROOTS,4.99,2005-06-16 16:39:58,230
GREEDY ROOTS,4.99,2005-06-16 16:39:58,230
GREEDY ROOTS,4.99,2005-06-16 16:39:58,230
GREEK EVERYONE,.99,2005-06-16 17:00:14,123
GREEK EVERYONE,.99,2005-06-16 16:56:00,283
GREEK EVERYONE,.99,2005-06-16 17:00:14,123
GREEK EVERYONE,5.99,2005-06-16 16:57:36,321
GREEK EVERYONE,5.99,2005-06-16 16:57:36,321
GREEK EVERYONE,5.99,2005-06-16 16:57:36,321
GREEK EVERYONE,5.99,2005-06-16 16:57:36,321
GREEK EVERYONE,.99,2005-06-16 17:00:14,123
GREEK EVERYONE,.99,2005-06-16 16:56:00,283
GREEK EVERYONE,.99,2005-06-16 16:56:00,283
GREEK EVERYONE,.99,2005-06-16 16:54:03,473
GREEK EVERYONE,.99,2005-06-16 16:54:03,473
GREEK EVERYONE,.99,2005-06-16 16:54:03,473
GREEK EVERYONE,.99,2005-06-16 16:54:03,473
GREEK EVERYONE,6.99,2005-06-16 16:53:33,273
GREEK EVERYONE,6.99,2005-06-16 16:53:33,273
GREEK EVERYONE,.99,2005-06-16 16:56:00,283
GRINCH MASSAGE,2.99,2005-06-16 17:18:44,117
GRINCH MASSAGE,2.99,2005-06-16 17:18:44,117
GRINCH MASSAGE,2.99,2005-06-16 17:18:44,117
GRINCH MASSAGE,4.99,2005-06-16 17:22:33,571
GRINCH MASSAGE,4.99,2005-06-16 17:22:33,571
GRINCH MASSAGE,4.99,2005-06-16 17:22:33,571
GRINCH MASSAGE,2.99,2005-06-16 17:18:44,117
GRINCH MASSAGE,6.99,2005-06-16 17:13:23,25
GRINCH MASSAGE,2.99,2005-06-16 17:08:17,249
GRINCH MASSAGE,2.99,2005-06-16 17:08:17,249
GRINCH MASSAGE,2.99,2005-06-16 17:08:17,249
GRINCH MASSAGE,5.99,2005-06-16 17:02:55,12
GRINCH MASSAGE,5.99,2005-06-16 17:02:55,12
GRINCH MASSAGE,6.99,2005-06-16 17:13:23,25
GRIT CLOCKWORK,2.99,2005-06-16 17:51:54,392
GRIT CLOCKWORK,4.99,2005-06-16 17:50:19,116
GRIT CLOCKWORK,.99,2005-06-16 17:49:57,521
GRIT CLOCKWORK,.99,2005-06-16 17:49:57,521
GRIT CLOCKWORK,4.99,2005-06-16 17:50:19,116
GRIT CLOCKWORK,.99,2005-06-16 17:49:57,521
GRIT CLOCKWORK,4.99,2005-06-16 17:51:01,389
GRIT CLOCKWORK,4.99,2005-06-16 17:51:01,389
GRIT CLOCKWORK,4.99,2005-06-16 17:51:01,389
GRIT CLOCKWORK,.99,2005-06-16 17:49:57,521
GRIT CLOCKWORK,2.99,2005-06-16 17:51:54,392
GRIT CLOCKWORK,2.99,2005-06-16 17:51:54,392
GRIT CLOCKWORK,2.99,2005-06-16 17:51:54,392
GRIT CLOCKWORK,4.99,2005-06-16 17:51:01,389
GRIT CLOCKWORK,.99,2005-06-16 17:49:57,521
GRIT CLOCKWORK,4.99,2005-06-16 17:51:01,389
GRIT CLOCKWORK,2.99,2005-06-16 17:48:37,261
GRIT CLOCKWORK,2.99,2005-06-16 17:48:37,261
GRIT CLOCKWORK,.99,2005-06-16 17:32:24,510
GRIT CLOCKWORK,.99,2005-06-16 17:32:24,510
GRIT CLOCKWORK,.99,2005-06-16 17:32:24,510
GRIT CLOCKWORK,.99,2005-06-16 17:32:24,510
GRIT CLOCKWORK,8.99,2005-06-16 17:39:39,474
GRIT CLOCKWORK,8.99,2005-06-16 17:39:39,474
GRIT CLOCKWORK,.99,2005-06-16 17:32:24,510
GRIT CLOCKWORK,8.99,2005-06-16 17:39:39,474
GRIT CLOCKWORK,8.99,2005-06-16 17:39:39,474
GRIT CLOCKWORK,2.99,2005-06-16 17:48:37,261
GRIT CLOCKWORK,6.99,2005-06-16 17:46:37,430
GRIT CLOCKWORK,6.99,2005-06-16 17:46:37,430
GRIT CLOCKWORK,2.99,2005-06-16 17:48:37,261
GRIT CLOCKWORK,8.99,2005-06-16 17:39:39,474
GROOVE FICTION,4.99,2005-06-16 18:02:06,131
GROOVE FICTION,4.99,2005-06-16 18:02:06,131
GROOVE FICTION,5.99,2005-06-16 18:07:48,397
GROOVE FICTION,5.99,2005-06-16 18:07:48,397
GROOVE FICTION,5.99,2005-06-16 18:07:48,397
GROOVE FICTION,4.99,2005-06-16 18:02:06,131
GROOVE FICTION,5.99,2005-06-16 18:07:48,397
GROOVE FICTION,5.99,2005-06-16 18:07:48,397
GROOVE FICTION,4.99,2005-06-16 18:02:06,131
GROOVE FICTION,4.99,2005-06-16 17:59:37,118
GROOVE FICTION,.99,2005-06-16 18:01:36,205
GROOVE FICTION,.99,2005-06-16 18:01:36,205
GROOVE FICTION,4.99,2005-06-16 17:56:10,273
GROOVE FICTION,4.99,2005-06-16 17:56:10,273
GROOVE FICTION,4.99,2005-06-16 17:56:10,273
GROOVE FICTION,4.99,2005-06-16 17:59:37,118
GROOVE FICTION,4.99,2005-06-16 17:59:37,118
GROOVE FICTION,4.99,2005-06-16 17:56:10,273
GROSSE WONDERFUL,2.99,2005-06-16 18:12:54,525
GROSSE WONDERFUL,2.99,2005-06-16 18:12:54,525
GROSSE WONDERFUL,2.99,2005-06-16 18:12:54,525
GROSSE WONDERFUL,2.99,2005-06-16 18:12:54,525
GROSSE WONDERFUL,1.99,2005-06-16 18:07:55,359
GROSSE WONDERFUL,.99,2005-06-16 18:12:17,416
GROSSE WONDERFUL,1.99,2005-06-16 18:07:55,359
GROSSE WONDERFUL,.99,2005-06-16 18:12:17,416
GROUNDHOG UNCUT,6.99,2005-06-16 18:46:58,472
GROUNDHOG UNCUT,6.99,2005-06-16 18:46:58,472
GROUNDHOG UNCUT,6.99,2005-06-16 18:52:12,49
GROUNDHOG UNCUT,6.99,2005-06-16 18:46:58,472
GROUNDHOG UNCUT,6.99,2005-06-16 18:52:12,49
GROUNDHOG UNCUT,6.99,2005-06-16 18:52:12,49
GROUNDHOG UNCUT,6.99,2005-06-16 18:52:12,49
GROUNDHOG UNCUT,6.99,2005-06-16 18:52:12,49
GROUNDHOG UNCUT,6.99,2005-06-16 18:46:58,472
GROUNDHOG UNCUT,5.99,2005-06-16 18:13:43,462
GROUNDHOG UNCUT,4.99,2005-06-16 18:28:19,123
GROUNDHOG UNCUT,4.99,2005-06-16 18:28:19,123
GROUNDHOG UNCUT,2.99,2005-06-16 18:27:52,442
GROUNDHOG UNCUT,2.99,2005-06-16 18:27:52,442
GROUNDHOG UNCUT,5.99,2005-06-16 18:13:43,462
GROUNDHOG UNCUT,2.99,2005-06-16 18:27:52,442
GROUNDHOG UNCUT,2.99,2005-06-16 18:27:52,442
GROUNDHOG UNCUT,2.99,2005-06-16 18:27:52,442
GUN BONNIE,2.99,2005-06-16 19:21:12,498
GUN BONNIE,5.99,2005-06-16 19:20:24,429
GUN BONNIE,5.99,2005-06-16 19:20:24,429
GUN BONNIE,5.99,2005-06-16 19:20:24,429
GUN BONNIE,2.99,2005-06-16 19:21:12,498
GUN BONNIE,4.99,2005-06-16 19:23:23,18
GUN BONNIE,4.99,2005-06-16 19:23:23,18
GUN BONNIE,4.99,2005-06-16 19:23:23,18
GUN BONNIE,5.99,2005-06-16 19:20:24,429
GUN BONNIE,4.99,2005-06-16 19:23:23,18
GUN BONNIE,2.99,2005-06-16 19:21:12,498
GUN BONNIE,5.99,2005-06-16 19:20:24,429
GUN BONNIE,4.99,2005-06-16 19:23:23,18
GUN BONNIE,4.99,2005-06-16 19:11:45,352
GUN BONNIE,4.99,2005-06-16 19:11:45,352
GUN BONNIE,1.99,2005-06-16 18:54:48,341
GUN BONNIE,1.99,2005-06-16 18:54:48,341
GUN BONNIE,.99,2005-06-16 18:55:11,438
GUN BONNIE,.99,2005-06-16 18:55:11,438
GUN BONNIE,1.99,2005-06-16 18:54:48,341
GUN BONNIE,.99,2005-06-16 18:55:11,438
GUN BONNIE,4.99,2005-06-16 19:11:45,352
GUN BONNIE,4.99,2005-06-16 19:11:45,352
GUN BONNIE,4.99,2005-06-16 19:11:45,352
GUN BONNIE,.99,2005-06-16 18:55:11,438
GUNFIGHT MOON,3.99,2005-06-16 19:30:59,546
GUNFIGHT MOON,3.99,2005-06-16 19:30:59,546
GUNFIGHT MOON,1.99,2005-06-16 19:47:18,357
GUNFIGHT MOON,1.99,2005-06-16 19:47:18,357
GUNFIGHT MOON,3.99,2005-06-16 19:49:18,105
GUNFIGHT MOON,3.99,2005-06-16 19:49:18,105
GUNFIGHT MOON,3.99,2005-06-16 19:49:18,105
GUNFIGHT MOON,3.99,2005-06-16 19:49:18,105
GUNFIGHT MOON,3.99,2005-06-16 19:30:59,546
GUNFIGHT MOON,3.99,2005-06-16 19:49:18,105
GUNFIGHT MOON,1.99,2005-06-16 19:47:18,357
GUNFIGHT MOON,3.99,2005-06-16 19:30:59,546
GUNFIGHT MOON,2.99,2005-06-16 19:30:54,323
GUNFIGHT MOON,2.99,2005-06-16 19:30:54,323
GUNFIGHT MOON,.99,2005-06-16 19:25:32,134
GUNFIGHT MOON,.99,2005-06-16 19:25:32,134
GUNFIGHT MOON,2.99,2005-06-16 19:30:54,323
GUNFIGHT MOON,4.99,2005-06-16 19:27:12,50
GUNFIGHT MOON,4.99,2005-06-16 19:27:12,50
GUNFIGHT MOON,4.99,2005-06-16 19:27:12,50
GUNFIGHT MOON,4.99,2005-06-16 19:27:12,50
GUNFIGHT MOON,2.99,2005-06-16 19:30:54,323
GUNFIGHT MOON,2.99,2005-06-16 19:30:54,323
GUNFIGHT MOON,4.99,2005-06-16 19:27:12,50
GUNFIGHTER MUSSOLINI,5.99,2005-06-16 20:04:50,351
GUNFIGHTER MUSSOLINI,.99,2005-06-16 20:07:27,230
GUNFIGHTER MUSSOLINI,5.99,2005-06-16 20:04:50,351
GUNFIGHTER MUSSOLINI,5.99,2005-06-16 20:04:50,351
GUNFIGHTER MUSSOLINI,6.99,2005-06-16 20:04:28,76
GUNFIGHTER MUSSOLINI,.99,2005-06-16 20:07:27,230
GUNFIGHTER MUSSOLINI,6.99,2005-06-16 20:04:28,76
GUNFIGHTER MUSSOLINI,4.99,2005-06-16 19:58:40,158
GUNFIGHTER MUSSOLINI,4.99,2005-06-16 19:58:40,158
GUNFIGHTER MUSSOLINI,4.99,2005-06-16 19:58:40,158
GUNFIGHTER MUSSOLINI,4.99,2005-06-16 19:58:40,158
GUNFIGHTER MUSSOLINI,6.99,2005-06-16 20:04:28,76
GUYS FALCON,2.99,2005-06-16 20:10:43,283
GUYS FALCON,6.99,2005-06-16 20:09:01,56
GUYS FALCON,6.99,2005-06-16 20:09:01,56
GUYS FALCON,6.99,2005-06-16 20:09:01,56
GUYS FALCON,2.99,2005-06-16 20:10:43,283
GUYS FALCON,6.99,2005-06-16 20:09:01,56
GUYS FALCON,3.99,2005-06-16 20:08:37,452
GUYS FALCON,3.99,2005-06-16 20:08:37,452
GUYS FALCON,6.99,2005-06-16 20:09:01,56
HALF OUTFIELD,2.99,2005-06-16 20:18:46,149
HALF OUTFIELD,2.99,2005-06-16 20:18:46,149
HALF OUTFIELD,4.99,2005-06-16 20:21:53,10
HALF OUTFIELD,4.99,2005-06-16 20:21:53,10
HALF OUTFIELD,4.99,2005-06-16 20:21:53,10
HALF OUTFIELD,2.99,2005-06-16 20:32:47,127
HALF OUTFIELD,1.99,2005-06-16 20:23:30,455
HALF OUTFIELD,1.99,2005-06-16 20:23:30,455
HALF OUTFIELD,2.99,2005-06-16 20:32:47,127
HALF OUTFIELD,2.99,2005-06-16 20:18:46,149
HALF OUTFIELD,4.99,2005-06-16 20:21:53,10
HALF OUTFIELD,2.99,2005-06-16 20:18:46,149
HALF OUTFIELD,4.99,2005-06-16 20:21:53,10
HALF OUTFIELD,5.99,2005-06-16 20:17:20,505
HALF OUTFIELD,3.99,2005-06-16 20:13:03,275
HALF OUTFIELD,3.99,2005-06-16 20:13:03,275
HALF OUTFIELD,2.99,2005-06-16 20:18:46,149
HALF OUTFIELD,2.99,2005-06-16 20:16:15,429
HALF OUTFIELD,2.99,2005-06-16 20:16:15,429
HALF OUTFIELD,3.99,2005-06-16 20:13:03,275
HALF OUTFIELD,2.99,2005-06-16 20:16:15,429
HALF OUTFIELD,5.99,2005-06-16 20:17:20,505
HALF OUTFIELD,5.99,2005-06-16 20:17:20,505
HALF OUTFIELD,5.99,2005-06-16 20:17:20,505
HALF OUTFIELD,5.99,2005-06-16 20:17:20,505
HALF OUTFIELD,2.99,2005-06-16 20:16:15,429
HALL CASSIDY,5.99,2005-06-16 20:58:59,338
HALL CASSIDY,7.99,2005-06-16 20:59:35,466
HALL CASSIDY,8.99,2005-06-16 21:00:20,517
HALL CASSIDY,7.99,2005-06-16 20:59:35,466
HALL CASSIDY,8.99,2005-06-16 21:00:20,517
HALL CASSIDY,7.99,2005-06-16 20:59:35,466
HALL CASSIDY,4.99,2005-06-16 20:41:57,45
HALL CASSIDY,5.99,2005-06-16 20:58:59,338
HALL CASSIDY,4.99,2005-06-16 20:41:57,45
HALL CASSIDY,4.99,2005-06-16 20:41:57,45
HALL CASSIDY,2.99,2005-06-16 20:33:15,570
HALL CASSIDY,.99,2005-06-16 20:36:00,208
HALL CASSIDY,2.99,2005-06-16 20:33:15,570
HALL CASSIDY,.99,2005-06-16 20:36:00,208
HALL CASSIDY,4.99,2005-06-16 20:41:57,45
HALL CASSIDY,.99,2005-06-16 20:36:00,208
HALLOWEEN NUTS,.99,2005-06-16 21:06:20,235
HALLOWEEN NUTS,.99,2005-06-16 21:06:20,235
HALLOWEEN NUTS,.99,2005-06-16 21:06:20,235
HALLOWEEN NUTS,.99,2005-06-16 21:06:20,235
HALLOWEEN NUTS,.99,2005-06-16 21:06:20,235
HALLOWEEN NUTS,.99,2005-06-16 21:06:00,7
HALLOWEEN NUTS,.99,2005-06-16 21:06:00,7
HALLOWEEN NUTS,.99,2005-06-16 21:06:00,7
HALLOWEEN NUTS,.99,2005-06-16 21:06:00,7
HALLOWEEN NUTS,.99,2005-06-16 21:06:00,7
HAMLET WISDOM,5.99,2005-06-16 21:15:22,144
HAMLET WISDOM,.99,2005-06-16 21:16:07,84
HAMLET WISDOM,.99,2005-06-16 21:16:07,84
HAMLET WISDOM,.99,2005-06-16 21:16:07,84
HAMLET WISDOM,.99,2005-06-16 21:16:07,84
HAMLET WISDOM,5.99,2005-06-16 21:15:22,144
HAMLET WISDOM,.99,2005-06-16 21:16:07,84
HAMLET WISDOM,5.99,2005-06-16 21:15:22,144
HAMLET WISDOM,5.99,2005-06-16 21:15:22,144
HAMLET WISDOM,1.99,2005-06-16 21:08:46,37
HAMLET WISDOM,1.99,2005-06-16 21:08:46,37
HAMLET WISDOM,2.99,2005-06-16 21:11:00,259
HAMLET WISDOM,5.99,2005-06-16 21:15:22,144
HAMLET WISDOM,2.99,2005-06-16 21:11:00,259
HANDICAP BOONDOCK,5.99,2005-06-16 21:32:50,386
HANDICAP BOONDOCK,5.99,2005-06-16 21:32:50,386
HANDICAP BOONDOCK,5.99,2005-06-16 21:32:50,386
HANDICAP BOONDOCK,5.99,2005-06-16 21:32:50,386
HANDICAP BOONDOCK,4.99,2005-06-16 21:34:50,120
HANDICAP BOONDOCK,2.99,2005-06-16 21:42:49,468
HANDICAP BOONDOCK,4.99,2005-06-16 21:34:50,120
HANDICAP BOONDOCK,4.99,2005-06-16 21:34:50,120
HANDICAP BOONDOCK,5.99,2005-06-16 21:32:50,386
HANDICAP BOONDOCK,2.99,2005-06-16 21:42:49,468
HANDICAP BOONDOCK,2.99,2005-06-16 21:42:49,468
HANDICAP BOONDOCK,4.99,2005-06-16 21:34:50,120
HANDICAP BOONDOCK,.99,2005-06-16 21:30:34,63
HANDICAP BOONDOCK,2.99,2005-06-16 21:42:49,468
HANDICAP BOONDOCK,.99,2005-06-16 21:30:34,63
HANDICAP BOONDOCK,4.99,2005-06-16 21:20:41,594
HANDICAP BOONDOCK,4.99,2005-06-16 21:20:41,594
HANDICAP BOONDOCK,4.99,2005-06-16 21:20:41,594
HANDICAP BOONDOCK,4.99,2005-06-16 21:20:41,594
HANDICAP BOONDOCK,4.99,2005-06-16 21:20:41,594
HANDICAP BOONDOCK,.99,2005-06-16 21:20:52,574
HANDICAP BOONDOCK,.99,2005-06-16 21:30:34,63
HANDICAP BOONDOCK,.99,2005-06-16 21:20:52,574
HANDICAP BOONDOCK,.99,2005-06-16 21:20:52,574
HANDICAP BOONDOCK,.99,2005-06-16 21:20:52,574
HANDICAP BOONDOCK,.99,2005-06-16 21:30:34,63
HANDICAP BOONDOCK,.99,2005-06-16 21:30:34,63
HANDICAP BOONDOCK,.99,2005-06-16 21:20:52,574
HANGING DEEP,2.99,2005-06-16 21:51:04,575
HANGING DEEP,2.99,2005-06-16 21:51:04,575
HANGING DEEP,2.99,2005-06-16 21:51:04,575
HANGING DEEP,2.99,2005-06-16 21:53:05,55
HANGING DEEP,2.99,2005-06-16 21:53:05,55
HANGING DEEP,2.99,2005-06-16 21:53:05,55
HANGING DEEP,2.99,2005-06-16 21:51:04,575
HANGING DEEP,2.99,2005-06-16 21:53:05,55
HANGING DEEP,2.99,2005-06-16 21:53:05,55
HANGING DEEP,7.99,2005-06-16 21:48:16,448
HANGING DEEP,7.99,2005-06-16 21:48:16,448
HANGING DEEP,2.99,2005-06-16 21:51:04,575
HANGING DEEP,.99,2005-06-16 21:43:45,86
HANGING DEEP,.99,2005-06-16 21:43:45,86
HANGING DEEP,.99,2005-06-16 21:43:45,86
HANGING DEEP,.99,2005-06-16 21:43:45,86
HANGING DEEP,7.99,2005-06-16 21:48:16,448
HANGING DEEP,7.99,2005-06-16 21:48:16,448
HANGING DEEP,.99,2005-06-16 21:43:45,86
HANKY OCTOBER,4.99,2005-06-16 22:18:43,499
HANKY OCTOBER,5.99,2005-06-16 22:14:21,293
HANKY OCTOBER,5.99,2005-06-16 22:14:21,293
HANKY OCTOBER,5.99,2005-06-16 22:14:21,293
HANKY OCTOBER,4.99,2005-06-16 22:18:43,499
HANKY OCTOBER,.99,2005-06-16 22:35:20,220
HANKY OCTOBER,7.99,2005-06-16 22:22:17,383
HANKY OCTOBER,7.99,2005-06-16 22:22:17,383
HANKY OCTOBER,.99,2005-06-16 22:35:20,220
HANKY OCTOBER,5.99,2005-06-16 22:14:21,293
HANKY OCTOBER,4.99,2005-06-16 22:18:43,499
HANKY OCTOBER,5.99,2005-06-16 22:14:21,293
HANKY OCTOBER,4.99,2005-06-16 22:18:43,499
HANKY OCTOBER,5.99,2005-06-16 22:04:34,68
HANKY OCTOBER,6.99,2005-06-16 21:53:52,578
HANKY OCTOBER,6.99,2005-06-16 21:53:52,578
HANKY OCTOBER,.99,2005-06-16 21:54:40,423
HANKY OCTOBER,.99,2005-06-16 21:54:40,423
HANKY OCTOBER,5.99,2005-06-16 22:04:34,68
HANKY OCTOBER,6.99,2005-06-16 21:53:52,578
HANKY OCTOBER,.99,2005-06-16 21:54:40,423
HANKY OCTOBER,.99,2005-06-16 21:54:40,423
HANKY OCTOBER,5.99,2005-06-16 22:04:34,68
HANKY OCTOBER,5.99,2005-06-16 22:04:34,68
HANKY OCTOBER,5.99,2005-06-16 22:04:34,68
HANKY OCTOBER,.99,2005-06-16 21:54:40,423
HANOVER GALAXY,4.99,2005-06-16 23:05:36,112
HANOVER GALAXY,4.99,2005-06-16 23:05:36,112
HANOVER GALAXY,6.99,2005-06-16 23:13:05,176
HANOVER GALAXY,6.99,2005-06-16 23:13:05,176
HANOVER GALAXY,6.99,2005-06-16 23:13:05,176
HANOVER GALAXY,4.99,2005-06-16 23:05:36,112
HANOVER GALAXY,6.99,2005-06-16 23:13:05,176
HANOVER GALAXY,4.99,2005-06-16 23:05:36,112
HANOVER GALAXY,.99,2005-06-16 22:49:08,189
HANOVER GALAXY,.99,2005-06-16 22:49:08,189
HANOVER GALAXY,.99,2005-06-16 22:49:08,189
HANOVER GALAXY,.99,2005-06-16 22:49:08,189
HANOVER GALAXY,1.99,2005-06-16 22:45:03,121
HANOVER GALAXY,1.99,2005-06-16 22:45:03,121
HANOVER GALAXY,1.99,2005-06-16 22:45:03,121
HANOVER GALAXY,1.99,2005-06-16 22:45:03,121
HANOVER GALAXY,1.99,2005-06-16 22:45:03,121
HAPPINESS UNITED,1.99,2005-06-16 23:20:16,31
HAPPINESS UNITED,1.99,2005-06-16 23:20:16,31
HAPPINESS UNITED,1.99,2005-06-16 23:20:16,31
HAPPINESS UNITED,4.99,2005-06-16 23:16:15,309
HAPPINESS UNITED,4.99,2005-06-16 23:16:15,309
HAPPINESS UNITED,4.99,2005-06-16 23:16:15,309
HARDLY ROBBERS,5.99,2005-06-16 23:22:22,223
HARDLY ROBBERS,5.99,2005-06-16 23:22:22,223
HARDLY ROBBERS,4.99,2005-06-16 23:39:34,404
HARDLY ROBBERS,4.99,2005-06-16 23:39:34,404
HAROLD FRENCH,7.99,2005-06-16 23:45:59,426
HAROLD FRENCH,7.99,2005-06-16 23:45:59,426
HAROLD FRENCH,7.99,2005-06-16 23:45:59,426
HAROLD FRENCH,7.99,2005-06-16 23:45:59,426
HAROLD FRENCH,2.99,2005-06-16 23:44:13,6
HAROLD FRENCH,2.99,2005-06-16 23:44:13,6
HAROLD FRENCH,2.99,2005-06-16 23:44:13,6
HAROLD FRENCH,7.99,2005-06-16 23:45:59,426
HARPER DYING,.99,2005-06-17 00:02:44,422
HARPER DYING,4.99,2005-06-17 00:05:22,363
HARPER DYING,4.99,2005-06-17 00:05:22,363
HARPER DYING,.99,2005-06-17 00:07:07,526
HARPER DYING,.99,2005-06-17 00:07:07,526
HARPER DYING,.99,2005-06-17 00:07:07,526
HARPER DYING,.99,2005-06-17 00:07:07,526
HARPER DYING,.99,2005-06-17 00:02:44,422
HARPER DYING,.99,2005-06-17 00:02:44,422
HARPER DYING,4.99,2005-06-17 00:05:22,363
HARPER DYING,4.99,2005-06-16 23:56:11,215
HARPER DYING,4.99,2005-06-16 23:56:11,215
HARPER DYING,.99,2005-06-16 23:53:42,132
HARPER DYING,.99,2005-06-16 23:53:42,132
HARPER DYING,.99,2005-06-16 23:53:42,132
HARPER DYING,.99,2005-06-16 23:53:42,132
HARPER DYING,7.99,2005-06-16 23:53:53,454
HARPER DYING,4.99,2005-06-16 23:56:11,215
HARPER DYING,4.99,2005-06-16 23:56:11,215
HARPER DYING,7.99,2005-06-16 23:53:53,454
HARRY IDAHO,3.99,2005-06-17 00:43:57,37
HARRY IDAHO,.99,2005-06-17 00:39:54,301
HARRY IDAHO,.99,2005-06-17 00:39:54,301
HARRY IDAHO,.99,2005-06-17 00:39:54,301
HARRY IDAHO,.99,2005-06-17 00:39:54,301
HARRY IDAHO,3.99,2005-06-17 00:43:57,37
HARRY IDAHO,2.99,2005-06-17 01:02:00,161
HARRY IDAHO,4.99,2005-06-17 00:54:58,492
HARRY IDAHO,4.99,2005-06-17 00:54:58,492
HARRY IDAHO,2.99,2005-06-17 01:02:00,161
HARRY IDAHO,2.99,2005-06-17 01:02:00,161
HARRY IDAHO,2.99,2005-06-17 01:02:00,161
HARRY IDAHO,.99,2005-06-17 00:39:54,301
HARRY IDAHO,4.99,2005-06-17 00:54:58,492
HARRY IDAHO,2.99,2005-06-17 00:38:20,271
HARRY IDAHO,4.99,2005-06-17 00:31:35,517
HARRY IDAHO,2.99,2005-06-17 00:38:20,271
HARRY IDAHO,7.99,2005-06-17 00:13:19,341
HARRY IDAHO,7.99,2005-06-17 00:13:19,341
HARRY IDAHO,7.99,2005-06-17 00:13:19,341
HARRY IDAHO,2.99,2005-06-17 00:38:20,271
HARRY IDAHO,4.99,2005-06-17 00:31:35,517
HARRY IDAHO,4.99,2005-06-17 00:31:35,517
HARRY IDAHO,4.99,2005-06-17 00:31:35,517
HARRY IDAHO,.99,2005-06-17 00:32:26,451
HARRY IDAHO,.99,2005-06-17 00:32:26,451
HARRY IDAHO,.99,2005-06-17 00:32:26,451
HARRY IDAHO,.99,2005-06-17 00:32:26,451
HARRY IDAHO,2.99,2005-06-17 00:38:20,271
HARRY IDAHO,4.99,2005-06-17 00:31:35,517
HAUNTED ANTITRUST,4.99,2005-06-17 01:13:11,99
HAUNTED ANTITRUST,4.99,2005-06-17 01:13:11,99
HAUNTED ANTITRUST,4.99,2005-06-17 01:13:11,99
HAUNTED ANTITRUST,1.99,2005-06-17 01:12:58,427
HAUNTED ANTITRUST,1.99,2005-06-17 01:12:58,427
HAUNTED ANTITRUST,1.99,2005-06-17 01:12:58,427
HAUNTING PIANIST,3.99,2005-06-17 01:29:30,553
HAUNTING PIANIST,3.99,2005-06-17 01:29:30,553
HAUNTING PIANIST,3.99,2005-06-17 01:31:46,550
HAUNTING PIANIST,3.99,2005-06-17 01:31:46,550
HAUNTING PIANIST,3.99,2005-06-17 01:31:46,550
HAUNTING PIANIST,3.99,2005-06-17 01:31:46,550
HAUNTING PIANIST,2.99,2005-06-17 01:39:47,130
HAUNTING PIANIST,2.99,2005-06-17 01:39:47,130
HAUNTING PIANIST,2.99,2005-06-17 01:39:47,130
